,state,county,gisjoin,year range,avg temp,max temp,min temp,hdd,cdd,avg rh,average dp,max dp,min dp,avg wind speed,max wind speed,avg ghr,max ghr,avg dnr,max dnr,avg dhr,max dhr
0,WA,Kittitas County,G5300370,2020-2039,9.819115665438053,39.55051803588867,-16.078754425048828,3581.2965019509556,485.77371983529594,53.6617213458231,-1.152150156160435,7.734853201077261,-16.633490543499637,3.36263238763156,8.311452865600586,169.7283105022831,968,184.74466444123638,912.014404296875,62.836187214611876,446
