,state,county,gisjoin,year range,avg temp,max temp,min temp,hdd,cdd,avg rh,average dp,max dp,min dp,avg wind speed,max wind speed,avg ghr,max ghr,avg dnr,max dnr,avg dhr,max dhr
0,MI,Tuscola County,G2601570,2080-2099,13.623564115974501,39.30771255493164,-13.695069313049316,2749.9324891930487,1043.033391523418,68.92722485751322,7.2767306957451146,25.26429779128993,-13.695069303386628,4.286068373755233,10.12608242034912,155.21563926940638,997,169.14812634284684,899.6121215820312,78.52066210045662,631
