,state,county,gisjoin,year range,avg temp,max temp,min temp,hdd,cdd,avg rh,average dp,max dp,min dp,avg wind speed,max wind speed,avg ghr,max ghr,avg dnr,max dnr,avg dhr,max dhr
0,PA,Lancaster County,G4200710,1980-1999,10.939500626446383,34.58856964111328,-20.836427688598636,3256.390276521584,569.8080051740263,69.34360415075467,4.884926058075724,22.764836208541134,-20.836429164312293,3.823147142749943,8.818792343139648,150.475799086758,961,182.3871370128366,938.28515625,76.3255707762557,560
