,state,county,gisjoin,year range,avg temp,max temp,min temp,hdd,cdd,avg rh,average dp,max dp,min dp,avg wind speed,max wind speed,avg ghr,max ghr,avg dnr,max dnr,avg dhr,max dhr
0,CO,Arapahoe County,G0800050,2060-2079,12.864586457787864,38.81228256225586,-23.740005493164062,2912.9434874476024,929.0175445398187,53.56963868500435,2.250262481353614,17.70727050950507,-23.74000699215443,3.6606835031890435,8.703409194946289,189.54029680365298,1041,212.68959664359522,952.8274536132812,64.3824200913242,626
