,state,county,gisjoin,year range,avg temp,max temp,min temp,hdd,cdd,avg rh,average dp,max dp,min dp,avg wind speed,max wind speed,avg ghr,max ghr,avg dnr,max dnr,avg dhr,max dhr
0,AZ,Yavapai County,G0400250,2040-2059,16.440209133800632,40.29263305664063,-9.785195350646973,1953.5968684072725,1274.7732022445157,47.308674721848476,3.3391001784195518,17.458957998466506,-12.668065574857163,4.053326223321157,9.873783111572266,222.79760273972602,1071,234.10926787343465,1030.1834716796875,57.76700913242009,506
