,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,param_colsample_bylevel,params,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,mean_train_r2,std_train_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_train_neg_root_mean_squared_error,split1_train_neg_root_mean_squared_error,split2_train_neg_root_mean_squared_error,mean_train_neg_root_mean_squared_error,std_train_neg_root_mean_squared_error
0,31.67330527305603,0.4150002521670856,0.904917319615682,0.012024279976970883,0.16,0.0271,9,0.0245,22.825,0.2899999999999999,1.0,"{'subsample': np.float64(0.16), 'min_child_weight': np.float64(0.0271), 'max_depth': 9, 'learning_rate': np.float64(0.0245), 'gamma': np.float64(22.825), 'colsample_bytree': np.float64(0.2899999999999999), 'colsample_bylevel': np.float64(1.0)}",0.770764547295643,0.7744237345328546,0.7745917890188658,0.7732600236157877,0.0017659014932643105,24,0.7864550974373619,0.7853187152276919,0.7836334093460605,0.7851357406703715,0.0011591924452301345,-6105.629521287743,-6016.926103136015,-6045.491017856451,-6056.015547426737,36.96979298433559,24,-5869.290969251284,-5904.2682621219255,-5912.329095965479,-5895.296109112896,18.680555576674696
1,25.740678151448567,0.35156853989086173,0.7276283105214437,0.05594661675368078,0.03,0.3881,8,0.0925,27.26,0.8899999999999996,1.0,"{'subsample': np.float64(0.03), 'min_child_weight': np.float64(0.3881), 'max_depth': 8, 'learning_rate': np.float64(0.0925), 'gamma': np.float64(27.26), 'colsample_bytree': np.float64(0.8899999999999996), 'colsample_bylevel': np.float64(1.0)}",0.903161401585033,0.9078630185424932,0.9051553269359454,0.9053932490211573,0.0019267858716254123,17,0.9155597751366074,0.9168578271431762,0.9127733207335083,0.9150636410044305,0.001703997253614323,-3968.3850390765433,-3845.430499665783,-3921.5087294545538,-3911.7747560656267,50.665684434867174,17,-3690.7593291605544,-3674.3428188629705,-3753.947276071704,-3706.3498080317427,34.31729083566089
2,25.981029828389484,0.575979432845556,1.0409433046976726,0.09397541292186208,0.76,0.0781,12,0.0575,39.04,0.6099999999999998,0.0,"{'subsample': np.float64(0.76), 'min_child_weight': np.float64(0.0781), 'max_depth': 12, 'learning_rate': np.float64(0.0575), 'gamma': np.float64(39.04), 'colsample_bytree': np.float64(0.6099999999999998), 'colsample_bylevel': np.float64(0.0)}",0.5628276212423946,0.5671608546906743,0.5673045363678086,0.5657643374336259,0.002077400233780338,39,0.5772522980696451,0.5765970608996986,0.5756201921476654,0.5764898503723364,0.0006706032150351825,-8431.714901622645,-8334.724363982643,-8376.023463278123,-8380.820909627802,39.741269200775065,39,-8258.129012222536,-8291.744720382192,-8280.200537249808,-8276.691423284845,13.946071594612976
3,27.309774319330852,0.14542264359480664,0.7491241296132406,0.005462866009633242,0.51,0.0911,8,0.261,2.595,0.6099999999999998,1.0,"{'subsample': np.float64(0.51), 'min_child_weight': np.float64(0.0911), 'max_depth': 8, 'learning_rate': np.float64(0.261), 'gamma': np.float64(2.595), 'colsample_bytree': np.float64(0.6099999999999998), 'colsample_bylevel': np.float64(1.0)}",0.937293586424773,0.9362426710189685,0.9389414611189103,0.9374925728542173,0.0011107245983930732,5,0.9638626621867356,0.963255636050735,0.9636452691036214,0.963587855780364,0.00025112068773469024,-3193.34276715301,-3198.8437993778307,-3146.44335743237,-3179.5433079877366,23.512697051599357,5,-2414.4549880276336,-2442.6675092851096,-2423.5052578062323,-2426.8759183729917,11.76173466282689
4,22.72680179278056,0.1526858519506069,0.7307565212249756,0.019103136269809196,0.44,0.4831,9,0.1805,13.845,0.4299999999999998,0.0,"{'subsample': np.float64(0.44), 'min_child_weight': np.float64(0.4831), 'max_depth': 9, 'learning_rate': np.float64(0.1805), 'gamma': np.float64(13.845), 'colsample_bytree': np.float64(0.4299999999999998), 'colsample_bylevel': np.float64(0.0)}",0.6292607027837414,0.6304205778489722,0.6369472097351994,0.6322094967893043,0.0033833681945670897,34,0.6447389592258097,0.6406897509554936,0.6442972263222928,0.643241978834532,0.0018136854467112106,-7764.685454984083,-7701.616115850683,-7672.406483202006,-7712.902684678924,38.50880535864754,34,-7570.330281742039,-7638.424518434625,-7580.66185790894,-7596.472219361868,29.963109703329508
5,23.180231014887493,0.31803472621934115,0.8230108420054117,0.0042883864633886624,0.060000000000000005,0.3201,11,0.169,8.6,0.45999999999999985,0.0,"{'subsample': np.float64(0.060000000000000005), 'min_child_weight': np.float64(0.3201), 'max_depth': 11, 'learning_rate': np.float64(0.169), 'gamma': np.float64(8.6), 'colsample_bytree': np.float64(0.45999999999999985), 'colsample_bylevel': np.float64(0.0)}",0.6559347842692669,0.6522494036281383,0.6732838717802203,0.6604893532258752,0.009171342555141088,28,0.6685370460042804,0.6622028761296469,0.678104697197968,0.6696148731106318,0.00653647518548104,-7480.143687799005,-7470.710689498975,-7278.33433130914,-7409.729569535706,92.99023904222156,28,-7312.37632446221,-7406.226036081925,-7211.420478024399,-7310.007612856178,79.54667166106701
6,43.74162697792053,0.30911798912048677,1.6045217514038086,0.030803315059736096,0.5700000000000001,0.3771,12,0.219,27.77,0.30999999999999994,1.0,"{'subsample': np.float64(0.5700000000000001), 'min_child_weight': np.float64(0.3771), 'max_depth': 12, 'learning_rate': np.float64(0.219), 'gamma': np.float64(27.77), 'colsample_bytree': np.float64(0.30999999999999994), 'colsample_bylevel': np.float64(1.0)}",0.9090908044049839,0.9095672998958897,0.9131038735600757,0.9105873259536498,0.0017900690638016363,14,0.9886839167522324,0.9890415801531883,0.988675382365299,0.9888002930902399,0.00017065128967144147,-3844.974497346476,-3809.6995406443752,-3753.5907731513003,-3802.754937047384,37.62903932943712,14,-1351.1050040786017,-1333.960458777744,-1352.6183435413072,-1345.894602132551,8.461299438902548
7,34.196982065836586,0.41123177381544357,0.9338827927907308,0.02480732845983044,0.8400000000000001,0.2191,9,0.0925,18.01,0.8699999999999996,1.0,"{'subsample': np.float64(0.8400000000000001), 'min_child_weight': np.float64(0.2191), 'max_depth': 9, 'learning_rate': np.float64(0.0925), 'gamma': np.float64(18.01), 'colsample_bytree': np.float64(0.8699999999999996), 'colsample_bylevel': np.float64(1.0)}",0.9384009351970988,0.9397227625791985,0.9420224540904482,0.940048717288915,0.001496336554903671,3,0.963898622386299,0.9635782988459953,0.9643606470860906,0.9639458561061284,0.00032113388735513005,-3165.021142657331,-3110.3169453852925,-3066.0316129488415,-3113.7899003304883,40.48685226931085,3,-2413.2533791254973,-2431.918978889816,-2399.542266705595,-2414.90487490697,13.269223833169699
8,16.813011089960735,0.22007792920885633,0.3756961027781169,0.02362117225342448,0.46,0.4831,4,0.20750000000000002,15.655000000000001,0.33999999999999986,0.0,"{'subsample': np.float64(0.46), 'min_child_weight': np.float64(0.4831), 'max_depth': 4, 'learning_rate': np.float64(0.20750000000000002), 'gamma': np.float64(15.655000000000001), 'colsample_bytree': np.float64(0.33999999999999986), 'colsample_bylevel': np.float64(0.0)}",0.5702213015090827,0.5730364961849455,0.5743802022126707,0.5725459999688997,0.001732926939995402,37,0.5746398594607002,0.5741232885625978,0.573413535138996,0.5740588943874313,0.000502711178078331,-8360.110144249882,-8277.960570195046,-8307.256586040767,-8315.109100161897,33.99396625740791,37,-8283.605942985512,-8315.932100015034,-8301.699995990668,-8300.412679663737,13.228454043424957
9,25.825578053792317,0.289015224030029,0.5711384614308676,0.021915379618998424,0.68,0.3691,7,0.0635,36.595,0.8599999999999995,1.0,"{'subsample': np.float64(0.68), 'min_child_weight': np.float64(0.3691), 'max_depth': 7, 'learning_rate': np.float64(0.0635), 'gamma': np.float64(36.595), 'colsample_bytree': np.float64(0.8599999999999995), 'colsample_bylevel': np.float64(1.0)}",0.9074067178765773,0.9097312145677819,0.912441491256109,0.9098598079001561,0.0020574479223313493,15,0.921393708600658,0.9203740237171245,0.9201878615235567,0.9206518646137797,0.0005300399143643395,-3880.4250137806807,-3806.245320674387,-3767.86984450914,-3818.180059654736,46.71898278239865,15,-3560.98126776898,-3595.8070023916866,-3590.8558624646394,-3582.5480442084354,15.383385651114674
