,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,param_colsample_bylevel,params,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,mean_train_r2,std_train_r2,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_train_neg_root_mean_squared_error,split1_train_neg_root_mean_squared_error,split2_train_neg_root_mean_squared_error,mean_train_neg_root_mean_squared_error,std_train_neg_root_mean_squared_error
0,80.092533826828,1.2919732487675037,1.5851946671803792,0.05307975119013082,0.42000000000000004,0.3631,4,0.045,38.475,0.43999999999999984,1.0,"{'subsample': np.float64(0.42000000000000004), 'min_child_weight': np.float64(0.3631), 'max_depth': 4, 'learning_rate': np.float64(0.045), 'gamma': np.float64(38.475), 'colsample_bytree': np.float64(0.43999999999999984), 'colsample_bylevel': np.float64(1.0)}",0.5495039601915928,0.5475382711148714,0.5523754413932386,0.549805890899901,0.001986273846501579,28,0.5501463921724559,0.5517722600608477,0.5482961671045111,0.5500716064459382,0.0014200939496951664,-1564.341088281029,-1565.3781725271217,-1557.77485928164,-1562.49804002993,3.366522757895096,28,-1561.2557718056773,-1559.6111790608506,-1565.2540217743822,-1562.040324213637,2.3695372731175643
1,108.99854183197021,14.92277956152803,4.2420962651570635,0.03345318558121287,0.73,0.2041,10,0.28650000000000003,6.890000000000001,0.4999999999999998,1.0,"{'subsample': np.float64(0.73), 'min_child_weight': np.float64(0.2041), 'max_depth': 10, 'learning_rate': np.float64(0.28650000000000003), 'gamma': np.float64(6.890000000000001), 'colsample_bytree': np.float64(0.4999999999999998), 'colsample_bylevel': np.float64(1.0)}",0.619607721459237,0.6184922651946904,0.6225177154739299,0.6202059007092858,0.0016969435855971541,13,0.7518028081330143,0.7516033402648876,0.7520918457009487,0.7518326646996168,0.00020054584046591458,-1437.4799969210735,-1437.407882576897,-1430.5268875457105,-1435.138255681227,3.2608625832849762,13,-1159.6765752137612,-1161.0203978429336,-1159.587022910219,-1160.0946653223045,0.6556118915842157
2,100.06912509600322,4.755490733350561,3.1308681964874268,0.08542673871910908,0.4,0.2361,9,0.23750000000000002,9.805,0.6399999999999997,0.0,"{'subsample': np.float64(0.4), 'min_child_weight': np.float64(0.2361), 'max_depth': 9, 'learning_rate': np.float64(0.23750000000000002), 'gamma': np.float64(9.805), 'colsample_bytree': np.float64(0.6399999999999997), 'colsample_bylevel': np.float64(0.0)}",0.4802688274197576,0.4761576308697938,0.49229309903575214,0.4829065191084345,0.006846234795713146,32,0.48367875619390555,0.48424188650099587,0.4916859855956853,0.4865355427635289,0.0036491620007132637,-1680.255580931484,-1684.335721866094,-1659.0301205336466,-1674.5404744437417,11.09324708471684,32,-1672.6244855230411,-1672.9771469371028,-1660.4430404505874,-1668.6815576369106,5.8272901987257
3,137.67452669143677,7.299379310875592,3.8655038674672446,0.15334201704293918,0.55,0.3451,9,0.037,17.215,0.15999999999999998,1.0,"{'subsample': np.float64(0.55), 'min_child_weight': np.float64(0.3451), 'max_depth': 9, 'learning_rate': np.float64(0.037), 'gamma': np.float64(17.215), 'colsample_bytree': np.float64(0.15999999999999998), 'colsample_bylevel': np.float64(1.0)}",0.5538382052388501,0.5520101563713606,0.5569123953407467,0.5542535856503191,0.002022769123901831,27,0.5587135220963654,0.5596146571366567,0.5569072528479311,0.5584118106936511,0.00112569440007738,-1556.797598226236,-1557.623291120615,-1549.8602436620527,-1554.7603776696349,3.4812763136674016,27,-1546.3178274968795,-1545.9071370611493,-1550.2625688163814,-1547.4958444581368,1.9635409195936926
4,93.78510427474976,1.1517066822487343,3.077871322631836,0.1180886919572695,0.24000000000000002,0.2841,9,0.0985,27.005,0.45999999999999985,0.0,"{'subsample': np.float64(0.24000000000000002), 'min_child_weight': np.float64(0.2841), 'max_depth': 9, 'learning_rate': np.float64(0.0985), 'gamma': np.float64(27.005), 'colsample_bytree': np.float64(0.45999999999999985), 'colsample_bylevel': np.float64(0.0)}",0.4206912019864786,0.40885582960088673,0.42331812359632504,0.4176217183945634,0.006290510527421435,41,0.42142063220717174,0.4145000940702608,0.42175629959092464,0.41922567528945237,0.003344299283109613,-1773.9485743862376,-1789.2665955426494,-1768.13690561488,-1777.1173585145891,8.912419938863874,41,-1770.5978164103644,-1782.5034905275604,-1770.9789351514291,-1774.6934140297847,5.524749409070036
5,110.69636789957683,4.84234864866789,4.001949707667033,1.0690021262096616,0.09,0.2251,11,0.069,34.730000000000004,0.9299999999999996,1.0,"{'subsample': np.float64(0.09), 'min_child_weight': np.float64(0.2251), 'max_depth': 11, 'learning_rate': np.float64(0.069), 'gamma': np.float64(34.730000000000004), 'colsample_bytree': np.float64(0.9299999999999996), 'colsample_bylevel': np.float64(1.0)}",0.6268889530507973,0.6257363630327996,0.6313815375032227,0.6280022845289398,0.002435382096721383,10,0.6692062203837743,0.6685868889175066,0.6670396479341547,0.6682775857451452,0.0009111386225257884,-1423.6558515152453,-1423.6956734859798,-1413.6317126305307,-1420.3277458772518,4.73483842584132,10,-1338.8043665231141,-1341.0711412665137,-1343.8605388896324,-1341.2453488930867,2.067846056947958
6,107.08979471524556,5.585434654717249,4.1790843804677325,0.8944050284691789,0.4,0.1601,9,0.255,28.295,0.5699999999999997,1.0,"{'subsample': np.float64(0.4), 'min_child_weight': np.float64(0.1601), 'max_depth': 9, 'learning_rate': np.float64(0.255), 'gamma': np.float64(28.295), 'colsample_bytree': np.float64(0.5699999999999997), 'colsample_bylevel': np.float64(1.0)}",0.620204016853735,0.6178140854849956,0.6228283107621162,0.6202821377002823,0.0020477940867231906,12,0.6987762286692651,0.6981184160728191,0.698711431063801,0.6985353586019617,0.00029600730494855863,-1436.3528724608998,-1438.6849052142811,-1429.9382422461122,-1434.992006640431,3.698197318124476,12,-1277.5652011311001,-1279.9272462883239,-1278.348504660555,-1278.6136506933262,0.982358096694496
7,113.545480966568,2.394324785041138,3.5106778144836426,0.2235471358733278,0.5,0.1121,9,0.2155,33.2,0.7699999999999997,1.0,"{'subsample': np.float64(0.5), 'min_child_weight': np.float64(0.1121), 'max_depth': 9, 'learning_rate': np.float64(0.2155), 'gamma': np.float64(33.2), 'colsample_bytree': np.float64(0.7699999999999997), 'colsample_bylevel': np.float64(1.0)}",0.6284949391698673,0.6281977604034014,0.6332265522550166,0.6299730839427617,0.002303746347285106,4,0.7053136554646171,0.7049661899837103,0.7032208502450039,0.7045002318977772,0.0009157132466716674,-1420.5886183448627,-1419.0063835530839,-1410.0895091911261,-1416.5615036963575,4.621753014523684,4,-1263.625725120182,-1265.327270197093,-1268.7458467860633,-1265.8996140344461,2.129099116132415
8,143.59564661979675,0.9247161086669565,5.346461375554402,0.15693179962769552,0.44,0.3411,11,0.055,31.41,0.17999999999999997,1.0,"{'subsample': np.float64(0.44), 'min_child_weight': np.float64(0.3411), 'max_depth': 11, 'learning_rate': np.float64(0.055), 'gamma': np.float64(31.41), 'colsample_bytree': np.float64(0.17999999999999997), 'colsample_bylevel': np.float64(1.0)}",0.594197985374598,0.5927250828982147,0.5975603030141978,0.5948277904290035,0.002023582499334294,23,0.620943028430132,0.6202118614254708,0.6178946807482412,0.6196831902012813,0.0012994167524667546,-1484.7148866278405,-1485.1563635564664,-1477.0600240479648,-1482.3104247440906,3.7169661528398663,23,-1433.1468625740804,-1435.613959319085,-1439.6253393439013,-1436.1287204123555,2.6697564872269957
9,66.97917747497559,7.999243661014232,1.6446302731831868,0.04741175468435168,0.05,0.0271,4,0.17550000000000002,13.3,0.5499999999999998,1.0,"{'subsample': np.float64(0.05), 'min_child_weight': np.float64(0.0271), 'max_depth': 4, 'learning_rate': np.float64(0.17550000000000002), 'gamma': np.float64(13.3), 'colsample_bytree': np.float64(0.5499999999999998), 'colsample_bylevel': np.float64(1.0)}",0.5960322147875878,0.5939576296198137,0.6006167178756835,0.5968688540943616,0.0027821859627632185,22,0.5998385365774874,0.5993733713589953,0.5976657931117476,0.5989592336827435,0.0009341077929044425,-1481.3556228290365,-1482.907376974229,-1471.4404088007464,-1478.5678028680038,5.07948782682301,22,-1472.5026475264226,-1474.4731901835212,-1477.241227491151,-1474.739021733698,1.9436280217389819
