,state,county,gisjoin,year range,avg temp,max temp,min temp,hdd,cdd,avg rh,average dp,max dp,min dp,avg wind speed,max wind speed,avg ghr,max ghr,avg dnr,max dnr,avg dhr,max dhr
0,NM,Valencia County,G3500610,1980-1999,13.571921592622333,37.88999938964844,-13.086874961853027,2620.1519867847433,894.4033680916332,35.36825121243795,-3.604668676458657,14.48736102072465,-17.18776524906748,3.494863327888593,9.34035873413086,226.07305936073058,1088,243.76314787040013,1033.12451171875,60.84452054794521,564
