,state,county,gisjoin,year range,avg temp,max temp,min temp,hdd,cdd,avg rh,average dp,max dp,min dp,avg wind speed,max wind speed,avg ghr,max ghr,avg dnr,max dnr,avg dhr,max dhr
0,MS,Kemper County,G2800690,1980-1999,16.885231403190403,35.164737701416016,-6.321578979492188,1694.0762004865583,1177.6856626511396,69.42479323774712,10.49902030483403,23.874267575746973,-6.350061465129484,3.4064126947835156,11.031020164489746,180.512899543379,1014,201.36142377890337,946.75,77.79611872146118,615
