,state,county,gisjoin,year range,avg temp,max temp,min temp,hdd,cdd,avg rh,average dp,max dp,min dp,avg wind speed,max wind speed,avg ghr,max ghr,avg dnr,max dnr,avg dhr,max dhr
0,MT,Broadwater County,G3000070,2080-2099,12.459157817333884,41.08226776123047,-20.753692626953125,3069.9658366595086,938.0584399859514,52.53332755369683,1.5144298319083105,15.17373144857322,-22.553740049154733,3.297960650104366,8.334620475769043,212.55011415525115,1048,186.9425349929446,911.8757934570312,59.428082191780824,482
