,state,county,gisjoin,year range,avg temp,max temp,min temp,hdd,cdd,avg rh,average dp,max dp,min dp,avg wind speed,max wind speed,avg ghr,max ghr,avg dnr,max dnr,avg dhr,max dhr
0,UT,Rich County,G4900330,2060-2079,9.171300864217095,37.04254531860352,-22.27866744995117,3916.685162569614,584.7099780082937,51.652982442346335,-1.8761071977067756,13.102282086499004,-22.27866959451252,3.9175962987011426,11.329069137573242,192.80011415525115,1044,216.6084308737097,984.0734252929688,58.45068493150685,447
