,state,county,gisjoin,year range,avg temp,max temp,min temp,hdd,cdd,avg rh,average dp,max dp,min dp,avg wind speed,max wind speed,avg ghr,max ghr,avg dnr,max dnr,avg dhr,max dhr
0,SD,Perkins County,G4601050,1980-1999,6.0026120671779575,34.86916732788086,-28.287500381469727,4876.9457279550015,388.39913247426597,55.14841253419989,-3.5197902876387017,17.6576995671126,-29.190156763079365,4.289302283688768,10.559202194213867,165.67442922374428,961,187.12544098340604,907.5762939453124,62.61837899543379,529
