,state,county,gisjoin,year range,avg temp,max temp,min temp,hdd,cdd,avg rh,average dp,max dp,min dp,avg wind speed,max wind speed,avg ghr,max ghr,avg dnr,max dnr,avg dhr,max dhr
0,NV,Pershing County,G3200270,2080-2099,15.846374300466563,45.12141799926758,-15.256495475769045,2332.801185117793,1437.2278047879727,35.5037895178686,-1.8084696728417784,10.019606223282755,-17.715782042172446,2.679402691506904,6.724862098693848,202.937899543379,1033,227.2908384936782,994.4155883789062,60.84109589041096,567
